id,content,messageType,createAt,conversationId,aditional_id
59520,No,user,2025-09-25 14:50:32.716-03,4672,FDHRQUTLQ8QXJE7D1G0P
59521,https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html,agent,2025-09-25 14:53:05.045-03,4672,M51MRQU5V21RTBQQ3E65
59522,lo puedes sacar sin costo !,agent,2025-09-25 14:53:16.367-03,4672,4K6DAC0DT6XILCGBHW03
59523,con tu rut y clave unica,agent,2025-09-25 14:53:21.592-03,4672,YY02NWQRFSE0LVB6BB4W
59524,me lo adjuntas e indicame en que rango de horario te puedo contactar,agent,2025-09-25 14:53:41.614-03,4672,R8N536X0WZKP5P3QO1AU
59525,Ok,user,2025-09-25 14:54:44.248-03,4672,RCXTW3E1DXMMLACL16A2
59526,"Carolina , me avisas ",agent,2025-09-25 16:23:46.616-03,4672,RFCK3LEUNVNVPBRUSEBY
59530,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 14:48:14.302-03,4673,KPDMCEOEILFE4GYZOBXR
59531,"Hola buenas tardes, mi nombre *Jimmy Fuentes* asesor legal de Deudas.cl. Agradecería que me pueda dejar mencionado su rut, para el registro de a consulta.

¿Tiene algún informe de deudas, como el de la CMF Chile? Este informe nos dice donde tiene sus deudas y en qué estado se encuentra, es totalmente gratuito. 

Dejo enviado el link para que lo pueda descargar.

https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 14:51:13.097-03,4673,G3ZLBC00W4OACG2BDSK6
59532,Hola,user,2025-09-25 14:51:31.662-03,4673,6AEZQRP2E0FF8AJYKYUF
59533,"",user,2025-09-25 14:52:17.69-03,4673,UFEPGK4GTUPR7UGJO0QA
59534,13483074-3,user,2025-09-25 14:52:23.041-03,4673,JC3G4XQ10QZ2G0C1V0JU
59535,reviso,agent,2025-09-25 14:59:40.643-03,4673,PVREBUJYJSIPGTFHZ0SH
59536,puede hablar por telefono?,agent,2025-09-25 15:07:15.76-03,4673,70PMQHTJBDGUUKLOKP1N
59537,Es posible que hablemos mañana am,user,2025-09-25 15:19:24.441-03,4673,7LWHU7RSZ1U46UQFBBGU
59538,?,user,2025-09-25 15:19:25.957-03,4673,ZGH6XQITKGTHI70LW6ZT
59539,Que podamos agendar una hora?,user,2025-09-25 15:19:35.089-03,4673,Q2T3FOBEAKVQOVE4VEGP
59540,"si, en que horario?",agent,2025-09-25 15:19:48.92-03,4673,AFQ5XDAYPHZABQLFFAK1
59541,9.30 am?,user,2025-09-25 15:20:06.304-03,4673,VTR0IFY01VL2X2NQJN1R
59542,"me parece bien, llamare a las 9:30",agent,2025-09-25 15:20:16.765-03,4673,7RHXYB2EOI1C1DPF7P5X
59543,Gravias,user,2025-09-25 15:20:28.735-03,4673,YFKP5Y6MTH5U8E2Q3XFC
59544,Estaré atento,user,2025-09-25 15:20:33.091-03,4673,UZKHUNQKPCAFJH45ERSJ
59545,"le escribiré de mi WhatsApp laboral directo, para que nos podamos coordinar.  ",agent,2025-09-25 15:20:34.676-03,4673,RG7XSG1BU6USWEOVG0PA
59546,Voy a escribir de mi WhatsApp laboral directo. Favor no contestar este mensaje.,agent,2025-09-25 15:20:39.336-03,4673,U4H33CAH6KU468C3ORIF
59547,"Hola buenas tardes. Soy Paz.
Estoy requiriendo asesoría legal por un problema con un vehículo que pertenecía a mi padre y quedó como parte de la herencia. Brevemente: mi tío ha estado usufructuando ese vehículo durante años. Mi mamá intentó vendérselo hace mucho tiempo, pero él no pagó por completo y, por eso, el vehículo nunca fue transferido a su nombre.

Tengo una deuda por pórticos y autopistas que asciende aproximadamente a $35.000.000. Quiero dejar claro que esa deuda no me corresponde: yo jamás he utilizado el auto, no tengo permiso de conducir y no sé manejar. Al consultar en la autopista Vespucio Sur, me informaron que la patente está asociada a un TAG de un tercero.

Tengo 27 años (esto ocurrió cuando yo era menor, alrededor de 17–18 años). Recién egresé de la universidad en diciembre de 2023 y actualmente trabajo a honorarios.

Necesito orientación urgente por favor.",user,2025-09-25 15:08:30.191-03,4674,6IGUY7OT8IW0W2PALHRW
59548,"Bienvenido nuevamente a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:08:30.272-03,4674,HEJYT4KML68FR4FPC8JX
59549,"Hola buenas tardes. Soy Paz.
Estoy requiriendo asesoría legal por un problema con un vehículo que pertenecía a mi padre y quedó como parte de la herencia. Brevemente: mi tío ha estado usufructuando ese vehículo durante años. Mi mamá intentó vendérselo hace mucho tiempo, pero él no pagó por completo y, por eso, el vehículo nunca fue transferido a su nombre.

Tengo una deuda por pórticos y autopistas que asciende aproximadamente a $35.000.000. Quiero dejar claro que esa deuda no me corresponde: yo jamás he utilizado el auto, no tengo permiso de conducir y no sé manejar. Al consultar en la autopista Vespucio Sur, me informaron que la patente está asociada a un TAG de un tercero.

Tengo 27 años (esto ocurrió cuando yo era menor, alrededor de 17–18 años). Recién egresé de la universidad en diciembre de 2023 y actualmente trabajo a honorarios.

Necesito orientación urgente por favor.",user,2025-09-25 15:08:40.945-03,4674,4IOYY1WHPLMREB43QODY
59550,"Buenas tardes, soy Belén Velásquez asesora legal de deudas.cl, somos un estudio dedicado a defender deudores, para  la asesoría por deudas es necesario el informe de deudas de la CMF ya que este nos muestra con claridad sus deudas y acreedores, dejo el link para la descarga: 
https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 15:08:43.939-03,4674,2LW64AQ6H8OJQFBVMS2S
59551,"Hola, gracias por comunicarte con deudas.cl. 😔Lamentablemente no podemos ayudarte con esa consulta, nuestros servicios están orientados a deudas con tiendas, bancos e instituciones financieras, Ley de quiebra o Insolvencia y similares.",agent,2025-09-25 15:37:34.515-03,4674,GZVJETEB4YIIHEZ1PXJA
59552,"Buenas tardes, necesito una copia de mi contrato para aclarar algunas dudas y no lo encuentro en digital como lo enviaron, mi rut es 10901349-8 y mi nombre Carlos Diaz Soto, gracias",user,2025-09-25 15:25:12.644-03,4675,IZX863VRQKWLG551H8HI
59553,"Bienvenido nuevamente a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:25:12.857-03,4675,5K8J7X0AN857I6700LNS
59554,"Buenas tardes, necesito una copia de mi contrato para aclarar algunas dudas y no lo encuentro en digital como lo enviaron, mi rut es 10901349-8 y mi nombre Carlos Diaz Soto, gracias",user,2025-09-25 15:26:30.405-03,4675,JLQO6FQPV8YN8P4GLWZS
59555,"Buenos Dias mi nombre es Priscila Ovalle y fui asignada para atenderlo, cuenteme cual es su nombre ?",agent,2025-09-25 15:29:11.05-03,4675,0P4QWJZQ2DWCWHGGKVPF
59556,"Buenas tardes, mi nombre es Carlos Diaz Soto, rut 10901349-8 y necesito una copia de mi contrato, ya que no encuentro el que me enviaron",user,2025-09-25 15:30:06.592-03,4675,QEOAMR178TVP0U5ZEGEF
59557,kay gomez es su asesora legal lo derivare ,agent,2025-09-25 15:30:45.714-03,4675,1U54D3RU4GNLMAEFUFZM
59558,Bueno,user,2025-09-25 15:31:03.746-03,4675,H3NPUNAZBW1QRTYL5QVO
59559,Aunque no veo que tan complicado puede ser enviar una copia de mi contrato,user,2025-09-25 15:37:17.108-03,4675,IZNA3MHNIWK88UHMOGF6
59560,Don Carlos entiendo pero ese contrato tambien debio llegar a su correo,agent,2025-09-25 15:38:26.426-03,4675,25OAK1B3CURXWVWEY3DR
59561,Lo se y si lo tuviera no lo estaría pidiendo,user,2025-09-25 15:38:49.206-03,4675,OOR1L0HG5ZEHH6LJI8GT
59562,Por eso pido una copia,user,2025-09-25 15:39:02.077-03,4675,WBS4ENJXZOBKINA88R8L
59563,No lo tengo,user,2025-09-25 15:39:07.97-03,4675,MPL5PMVVYXSUQ3T4RYBX
59564,Ahora si es muy complicado dígame con quien puedo hablar para facilitar el envío de una copia,user,2025-09-25 15:39:51.966-03,4675,5VWD6I01W6S7YLU1WJXC
59565,por eso le comento que lo derivare con Kay Gomez su ejecutiva ,agent,2025-09-25 15:40:28.006-03,4675,KP22EOS8X8DDHD14SN35
59566,ella lo va a poder ayudar ,agent,2025-09-25 15:40:43.072-03,4675,WPCH1OVDF0XS5SQXNLMB
59567,Y cuanto demora eso?,user,2025-09-25 15:40:50.708-03,4675,0L433XV2KLOZU3X8IKDI
59568,lo derivare ahora ,agent,2025-09-25 15:42:08.503-03,4675,FJR4N18WI3GFA4TXTAMG
59569,Y cuanto demora en responder????,user,2025-09-25 15:48:18.494-03,4675,ZAB6DQW34EPSAHMWPJBR
59634,Tengo deuda en Santander de una sociedad del fogape y soy el representante legal de la sociedad y otras deuda de un crédito de un fondo,user,2025-09-25 15:54:02.579-03,4680,QE70GFCG7ZZPULD4GPBF
59741,la empresa esta activa en el SII,agent,2025-09-25 09:45:41.512-03,4693,YUQPBR7UYGGA68HW60WV
59570,"📱 Central telefónica: +56228409000
💬 WhatsApp Área Ventas: +56920777777 (solo chat)
💬 WhatsApp Área Legal: +56921839072 (solo chat)
💬 WhatsApp Área Cobranzas: +56971484501 (solo chat)
🗓 Puedes agendar una reunión con uno de nuestros abogados en https://cal.read.ai/deudascl/15-min?step=date-and-time",agent,2025-09-25 15:48:45.423-03,4675,SK3MX6QHGWURJC1OK3AR
59571,¡Hola! Necesito ayuda con mis deudas.,user,2025-09-25 15:32:03.22-03,4676,YWWXZ4I70WO26XC34871
59572,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:32:03.286-03,4676,ARVB2JC1ZDELGT4KIDVB
59573,Hola,user,2025-09-25 15:32:15.714-03,4676,LYFYHZH4HQ83XC56RBS7
59574,Tengo una deuda de 23 millones,user,2025-09-25 15:32:21.1-03,4676,KVRK8XRRPGXJGMS6D1M0
59575,De que forma pueden ayudarme,user,2025-09-25 15:32:29.927-03,4676,02W23ZPUAWBV3EVWXQ2F
59576,Hay forma de pausar la deuda por unos meses ? Alguna solución?,user,2025-09-25 15:32:47.671-03,4676,T6IY51TTTNBAHFDYI4B5
59577,"Estimado/a, muy buenas tardes.
Mi nombre es Mirko Fernández, asesor legal de Deudas.cl. ",agent,2025-09-25 15:33:44.641-03,4676,6232SCYMSTPZFPVRP0AI
59578,"Si, hay solucion. ",agent,2025-09-25 15:33:57.084-03,4676,75J4TPZARLFDR5IRV8O8
59579,Mucho gusto Génesis Zambrano por aquí,user,2025-09-25 15:34:03.912-03,4676,H2C2GS8OTSXK3XVQPZWX
59580,Me indica por favor,user,2025-09-25 15:34:15.673-03,4676,3UT2G5PPK1KBBXWP3B44
59581,Tienes disponibilidad para hablar ?,agent,2025-09-25 15:34:19.657-03,4676,MJD851TSM7VO64KXGKMD
59582,Estoy en el trabajo,user,2025-09-25 15:34:57.142-03,4676,1BI2IR6X1MHITBBWA0OJ
59583,Lo puedo llamar al salir,user,2025-09-25 15:35:04.826-03,4676,M7CXQ8YICRSPWXVZV0NY
59584,O en cualquier momento durante la tarde?,user,2025-09-25 15:35:15.159-03,4676,MCHZZYCCEPZAAX358GWE
59585,"Lo ideal que me puedas indicar un horario para coordinarlo y asi, no estar con otro cliente cuando tu llames",agent,2025-09-25 15:35:43.161-03,4676,WW14LLRZHMXPLHOLSXTL
59586,19:00 horas ?,user,2025-09-25 15:36:09.8-03,4676,D7KSLSTA2DQCU2S5WZQ5
59587,si puede ser unos 15 min antes seria ideal. ,agent,2025-09-25 15:36:32.324-03,4676,XLR3SMWO7O0WMOSDYML1
59588,Cuánto tiempo dura la llamada aproximadamente?,user,2025-09-25 15:36:47.279-03,4676,ZAZPTGT3XL4G2Y4VCZIK
59589,si puede ser unos 15 min antes seria ideal,agent,2025-09-25 15:36:54.891-03,4676,D5SCF16PBD0Q0YD2BYCQ
59590,Ok,user,2025-09-25 15:37:08.371-03,4676,BLLCXFFPFNR7QAMRTJAB
59591,"va a depender de tu caso, tu escenario. ",agent,2025-09-25 15:37:09.566-03,4676,BKMLD5I0KM12HD0Y7FTW
59592,Ok,user,2025-09-25 15:37:55.492-03,4676,GEQZCOBIOGE80GTMN5P0
59593,En caso de desocuparme antes le aviso,user,2025-09-25 15:38:03.19-03,4676,X8BM3N2I1VOUVWXYDKVM
59594,Por si hay disponibilidad,user,2025-09-25 15:38:09.407-03,4676,TGYW046V1SV7XZE8KQMY
59595,Ningun problema,agent,2025-09-25 15:38:14.56-03,4676,Z4ISQNKXS2LHXXESFJNP
59596,Me avisas,agent,2025-09-25 15:38:23.697-03,4676,2Y1B42FPI3SQNAEN7MA8
59597,Gracias muy amable,user,2025-09-25 15:38:37.414-03,4676,QB8WM8IMUAZQOILTWCJI
59598,¡Hola! Necesito ayuda con mis deudas.,user,2025-09-25 15:32:26.017-03,4677,11VJ8N5YGO8E1QL5TT7Y
59599,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:32:26.14-03,4677,D11HLW6HREDSNIQYTLBH
59600,"Hola buenas tardes, mi nombre *Jimmy Fuentes* asesor legal de Deudas.cl. Agradecería que me pueda dejar mencionado su rut, para el registro de a consulta.

¿Tiene algún informe de deudas, como el de la CMF Chile? Este informe nos dice donde tiene sus deudas y en qué estado se encuentra, es totalmente gratuito. 

Dejo enviado el link para que lo pueda descargar.

https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 15:34:11.877-03,4677,WC11XQYG2GC0GPQLR8QY
59601,¡Hola! Necesito ayuda con mis deudas.,user,2025-09-25 15:32:49.777-03,4678,W8PZUKHO2P8ZLKVEEFRY
59602,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:32:49.836-03,4678,MOJD17S1N725VZTI77EE
59603,Hacen préstamo,user,2025-09-25 15:33:10.978-03,4678,L2TQE8IZ5JIJS6C2CXNM
59604,"Hola, gracias por comunicarte con deudas.cl. 😔Lamentablemente no podemos ayudarte con esa consulta, nuestros servicios están orientados a deudas con tiendas, bancos e instituciones financieras, Ley de quiebra o Insolvencia y similares.",agent,2025-09-25 16:03:24.596-03,4678,IOZNIE0QR0QPX085Q0ZS
59605,Hola buenas tardes,user,2025-09-25 15:41:25.923-03,4679,6A21QNH3MZ46NVKHPOD3
59606,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:41:25.975-03,4679,TB26QJ3HT45MM472URF8
59607,Quiero agendar una primera reunión.,user,2025-09-25 15:41:53.492-03,4679,14AV5WV3Z1FV5SXVP4SY
59608,"Buenas tardes, soy Belén Velásquez asesora legal de deudas.cl, somos un estudio dedicado a defender deudores, para  la asesoría por deudas es necesario el informe de deudas de la CMF ya que este nos muestra con claridad sus deudas y acreedores, dejo el link para la descarga: 
https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 15:44:02.136-03,4679,MPCHWXDAYGMVJPFDZOY6
59609,tienes disponibilidad de hablar por teléfono? ,agent,2025-09-25 15:44:35.102-03,4679,TAGDWF1UFOPG0Q2ZO1G4
59610,"",user,2025-09-25 15:45:08.957-03,4679,BWN6GF8ZBOO2GNS33OO0
59611,"",user,2025-09-25 15:46:15.635-03,4679,7VMW4F32703DOOKA86RC
59612,"",user,2025-09-25 15:46:36.22-03,4679,J1IDSLMA2NFKO1WJ0QZM
59613,"si claro, quiere una reunión telefónica?  o quiere venir a la oficina? ",agent,2025-09-25 15:48:56.344-03,4679,DMQJFQKXCZM42J0SJU5P
59614,Telefónica ya que me encuentro en Osorno,user,2025-09-25 15:49:18.857-03,4679,WC0PC1JMBFYAXY81YMBR
59615,"",agent,2025-09-25 15:50:04.586-03,4679,UKVVDFTMRKXOH15RBMGE
59616,"",user,2025-09-25 15:51:41.776-03,4679,ERIHQ85H303UVTGDX676
59617,"",user,2025-09-25 15:58:48.92-03,4679,PQW5WNYH5FRMIVWYU4FW
59618,"",agent,2025-09-25 16:04:39.465-03,4679,V4UNXOGBKE56U8RITMTA
59619,"",user,2025-09-25 16:06:35.971-03,4679,HD83AQURQPPGJPK5LYNH
59620,..,agent,2025-09-25 16:06:51.374-03,4679,LKG5PWZWXK0Q7E4FE6M1
59621,"",agent,2025-09-25 16:08:08.46-03,4679,X6RKQ6CBXTL5IPJ42S1S
59622,"",user,2025-09-25 16:20:13.513-03,4679,NLRE8NODYADV8W526GNI
59623,..,agent,2025-09-25 16:24:50.545-03,4679,E8DNG5TKS85W8UVCKRAD
59624,podemos hablar por teléfono? ,agent,2025-09-25 16:25:09.728-03,4679,UR3SHYBAD7G4RQM2DMPM
59625,Si claro,user,2025-09-25 16:25:19.077-03,4679,8L5G38RF3FOT234BXG1B
59626,estoy marcando  ,agent,2025-09-25 16:48:42.969-03,4679,1H1ZPPOU65XTPDJG6EUF
59627,Dame un minuto,user,2025-09-25 16:50:22.983-03,4679,CQRVS0PLWDIDFBNOEW51
59628,sin contacto. ,agent,2025-09-25 16:50:23.383-03,4679,2F674RL68HF4FWLO608A
59629,Te llamo ahora,user,2025-09-25 16:52:01.265-03,4679,KV8ODTEZN7238OY6U4J3
59630,te agrego a WhatsApp ,agent,2025-09-25 17:01:58.238-03,4679,A2HCBZAQIQEKK8V4JGBL
59631,Buenas,user,2025-09-25 15:51:50.665-03,4680,R4D03XQ1443GLPOW78KE
59632,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 15:51:50.727-03,4680,T2BPKJISSAG7WZ7MROCM
59633,Tengo una consulta,user,2025-09-25 15:52:15.832-03,4680,YX8EKGBJWJVWQG8JJYQL
59635,"Hola buenas tardes, nuestro asesor *Christian Villela* de Deudas.CL se pondrá en contacto con usted.
*Agradecería nos informe su RUT, para dejar registro de la consulta*
Tiene algún informe de deudas, como el de la CMF Chile?. Este informe nos dice donde tiene sus deudas y en que estado se encuentra, es totalmente gratuito. Le dejo enviado el link para que lo pueda descargar.
 
https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 15:54:17.014-03,4680,YTZKY75UBMBVF8465QQ0
59636,Hice una sociedad nueva y no puedo abrir una cuenta corriente,user,2025-09-25 15:54:30.308-03,4680,L6B6OOMEASIST4HPCPJY
59637,20.644.123-2,user,2025-09-25 15:54:38.816-03,4680,DW3OO5OO7064LG08NI5F
59638,Con quien tengo el gusto?,agent,2025-09-25 15:54:50.679-03,4680,NI10BBPR8WOHTX0YV3GF
59639,Andrés Ferreira,user,2025-09-25 15:56:08.77-03,4680,57K3VUZK3MP8VBDZFABV
59640,"Hola Andres buenas tardes, podemos coordinar una llamada telefónica?",agent,2025-09-25 15:57:19.778-03,4680,YL0H3SFWGNDTKX8QQKW1
59641,Si,user,2025-09-25 15:57:27.534-03,4680,OO5KYV8TMYLRQ7Y6BW30
59642,"Perfecto, la llamada se realizara desde nuestra central 228409000.
",agent,2025-09-25 15:58:29.882-03,4680,3QC2U5B3L0O5WNYK46EF
59643,Ok,user,2025-09-25 15:58:41.999-03,4680,0S07IIXWCECDG4KD02BQ
59644,"",user,2025-09-25 16:00:42.652-03,4680,LVTI72RTHVNA63X0FA31
59645,Muchas gracias por comunicarte con Deudas.cl. (No responder mensaje),agent,2025-09-25 16:05:18.797-03,4680,6683CEHR0UUABYEBZZHD
59646,ola,user,2025-09-25 16:26:47.68-03,4681,STYAJPI66XJ88JO7Y8PE
59647,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 16:26:47.793-03,4681,DQXDLBKD44JMT6Z7PPNK
59648,buenas tardes,user,2025-09-25 16:26:54.046-03,4681,X64EMO2VZH870YL3ZXHQ
59649,"Hola, muy buenos días. Mi nombre es Carlos Eulufi, asesor legal en Deudas.cl. Me gustaría conocer en qué situación te encuentras actualmente para poder brindarte la orientación más adecuada.",agent,2025-09-25 16:27:06.078-03,4681,XCCP5YEA88C5WCZQUSCH
59650,"",user,2025-09-25 16:27:32.044-03,4681,LALCHV5QXYVCESWV6W3M
59651,"Sí, las deudas prescriben a los 5 años, pero no es de forma automática, se debe realizar una gestión para poder prescribir la deuda. Me darías tu rut para poder revisar el PJUD",agent,2025-09-25 16:29:06.148-03,4681,DZLRYSRFGFL8Z4QMRPYF
59652,"para saber si existe demanda presentada 
",agent,2025-09-25 16:29:43.351-03,4681,OF8EFQ8W18GEI0H8C5L8
59653,18.429.788.4,user,2025-09-25 16:29:48.77-03,4681,1KOM62OU804I6BERTC46
59654,Te puedo llamar?,agent,2025-09-25 16:30:31.723-03,4681,VLYQXX5T2Z1GRL8VB24Q
59655,siii,user,2025-09-25 16:30:49.018-03,4681,I8HUBDK5ICBIDIAZ05UA
59656,https://conocetudeuda.cmfchile.cl/informe-deudas/,agent,2025-09-25 16:31:54.175-03,4681,VO47EJRDAKU6G0M8LL5P
59657,https://sec.equifax.cl/compraonline/ficha-producto/1/Informe-DICOM-Platinum-360,agent,2025-09-25 16:38:00.385-03,4681,DWFEOWD1W0I3KNBAGADM
59658,Hola,user,2025-09-25 17:05:51.315-03,4682,32UMOLQ7T8EJK5YWZWX6
59659,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 17:05:51.38-03,4682,FX5JEHZETJZEX8RYX41L
59660,Hola buenas tardes,agent,2025-09-25 17:06:22.95-03,4682,JBHTD677DYED8MMRA848
59661," junto con saludar cordialmente, te comento que mi nombre es Ivonne Hidalgo, soy asesora legal de ⚖Deudas.CL⚖",agent,2025-09-25 17:06:27.012-03,4682,500DU1NT4JDCPZD277BS
59662,requieres orientación por deudas ?,agent,2025-09-25 17:06:34.743-03,4682,XBU44WCZNWIKX4KEVFX6
59663,Buena tardes,user,2025-09-25 17:11:31.11-03,4683,M1ZZGFU2O4U88FM3QEP6
59664,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 17:11:31.3-03,4683,FZYGOEKTT8JP0JXD68MM
59665,"Estimado/a, muy buenas tardes.
Mi nombre es Mirko Fernández, asesor legal de Deudas.cl. ",agent,2025-09-25 17:13:36.552-03,4683,HETXN72ELIPHUFYKH4LV
59666,Tienes deudas con entidades financieras ?,agent,2025-09-25 17:13:52.789-03,4683,AMUC0IXJ8AIOE8N1TR8H
59667,"Buenas tardes, quisiera más información porfavor?",user,2025-09-25 17:38:35.291-03,4684,4YBCFAHU5XKWQL7TU41C
59668,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 17:38:35.405-03,4684,64FA1M05Z32LMVB4CB6W
59669,"Hola buenas tardes, mi nombre *Jimmy Fuentes* asesor legal de Deudas.cl. Agradecería que me pueda dejar mencionado su rut, para el registro de a consulta.

¿Tiene algún informe de deudas, como el de la CMF Chile? Este informe nos dice donde tiene sus deudas y en qué estado se encuentra, es totalmente gratuito. 

Dejo enviado el link para que lo pueda descargar.

https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 17:38:44.088-03,4684,T5D1C081JGPAFJQWAGXL
59670,13398262-0,user,2025-09-25 17:39:40.827-03,4684,VKA8I4BZN8YJ2Y2RMPFA
59671,puede hablar por telefono?,agent,2025-09-25 17:43:39.972-03,4684,OAYA7RMWY1IB1RNONFYE
59672,Si,user,2025-09-25 17:47:06.931-03,4684,8XZLXEAJ6TALQBN5N53Q
59673,ok,agent,2025-09-25 17:52:32.768-03,4684,Q7RPYN44ZUF8SRBRRIV2
59674,"se corto el llamado
",agent,2025-09-25 18:01:29.572-03,4684,MOE1X6AWSVFWDQWJOROX
59675,y suena apagado,agent,2025-09-25 18:01:33.021-03,4684,526KQS0RZIF1YKQSXDCY
59676,Voy a escribir de mi WhatsApp laboral directo. Favor no contestar este mensaje.,agent,2025-09-25 18:04:06.743-03,4684,TRE78OOVUJRJ6CI0VGWZ
59677,Buenas tardes,user,2025-09-25 17:44:32.194-03,4685,ZRF7QMDC6CHZXEDTPE3W
59678,"Bienvenido a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 17:44:32.302-03,4685,AI0VOWDTI15ERVLDDFLX
59679,"Buenas tardes, soy Belén Velásquez asesora legal de deudas.cl, somos un estudio dedicado a defender deudores, para  la asesoría por deudas es necesario el informe de deudas de la CMF ya que este nos muestra con claridad sus deudas y acreedores, dejo el link para la descarga: 
https://conocetudeuda.cmfchile.cl/informe-deudas/622/w3-contents.html",agent,2025-09-25 17:44:43.895-03,4685,V5S3NC2P7KC1A8804RJC
59680,Algún documento que valide este esto.porfa,user,2025-09-25 17:55:24.15-03,4686,E7O5MO2XLVBK2MCQWYH8
59681,"Bienvenido nuevamente a Deudas.cl , ¿Cómo te podemos ayudar?",bot,2025-09-25 17:55:24.687-03,4686,Y2AXTBU1KBGAKJ817167
59682, a qué te refieres con la pregunta?,agent,2025-09-25 18:08:13.383-03,4686,RXJOAQ7QRBAD5PVKD8VJ
59683,Es por si viene alguien y quiera embargar,user,2025-09-25 18:09:22.279-03,4686,S0TUXLBOLC1P6SUKXXS3
59684,Éso,user,2025-09-25 18:09:34.212-03,4686,YFD1JQ0OCVDUN8P4LVGO
